Index,Time,(Gimbal_Control).pitch_position_ref,(Gimbal_Control).present_mode,(Gimbal_Control).last_mode,(AutoAim_Control).armor_pitch,(MiniPC_Data).is_get_target,(AutoAim_Control).hit_mode
31884,31.884108,-5.78999996,1,1,-5.78999996,1,0
31885,31.885096,-5.78999996,1,1,-5.78999996,1,0
31886,31.886104,-5.78999996,1,1,-5.78999996,1,0
31887,31.887095,-5.78999996,1,1,-5.78999996,1,0
31888,31.888103,-5.78999996,1,1,-5.78999996,1,0
31889,31.889119,-5.78999996,1,1,-5.78999996,1,0
31890,31.890114,-5.78999996,1,1,-5.78999996,1,0
31891,31.891106,-5.78999996,1,1,-5.78999996,1,0
31892,31.892093,-5.78999996,1,1,-5.78999996,1,0
31893,31.893110,-5.78999996,1,1,-5.78999996,1,0
31894,31.894105,-5.78999996,1,1,-5.78999996,1,0
31895,31.895106,-5.78999996,1,1,-5.78999996,1,0
31896,31.896093,-5.78999996,1,1,-5.78999996,1,0
31897,31.897113,-5.78999996,1,1,-5.78999996,1,0
31898,31.898092,-5.78999996,1,1,-5.78999996,1,0
31899,31.899109,-5.78999996,1,1,-5.78999996,1,0
31900,31.900095,-5.78999996,1,1,-5.78999996,1,0
31901,31.901102,-5.78999996,1,1,-5.78999996,1,0
31902,31.902097,-5.78999996,1,1,-5.78999996,1,0
31903,31.903105,-5.78999996,1,1,-5.78999996,1,0
31904,31.904110,-5.78999996,1,1,-5.78999996,1,0
31905,31.905092,-5.78999996,1,1,-5.78999996,1,0
31906,31.906108,-5.78999996,1,1,-5.78999996,1,0
31907,31.907099,-5.78999996,1,1,-5.78999996,1,0
31908,31.908107,-5.78999996,1,1,-5.78999996,1,0
31909,31.909094,-5.78999996,1,1,-5.78999996,1,0
31910,31.910110,-5.78999996,1,1,-5.78999996,1,0
31911,31.911097,-5.78999996,1,1,-5.78999996,1,0
31912,31.912104,-5.78999996,1,1,-5.78999996,1,0
31913,31.913091,-5.78999996,1,1,-5.78999996,1,0
31914,31.914131,-5.78999996,1,1,-5.78999996,1,0
31915,31.915109,-5.78999996,1,1,-5.78999996,1,0
31916,31.916109,-5.78999996,1,1,-5.78999996,1,0
31917,31.917099,-5.78999996,1,1,-5.78999996,1,0
31918,31.918107,-5.78999996,1,1,-5.78999996,1,0
31919,31.919094,-5.78999996,1,1,-5.78999996,1,0
31920,31.920110,-5.78999996,1,1,-5.78999996,1,0
31921,31.921097,-5.78999996,1,1,-5.78999996,1,0
31922,31.922105,-5.78999996,1,1,-5.78999996,1,0
31923,31.923092,-5.78999996,1,1,-5.78999996,1,0
31924,31.924107,-5.78999996,1,1,-5.78999996,1,0
31925,31.925094,-5.78999996,1,1,-5.78999996,1,0
31926,31.926108,-5.78999996,1,1,-5.78999996,1,0
31927,31.927111,-5.78999996,1,1,-5.78999996,1,0
31928,31.928090,-5.78999996,1,1,-5.78999996,1,0
31929,31.929106,-5.78999996,1,1,-5.78999996,1,0
31930,31.930093,-5.78999996,1,1,-5.78999996,1,0
31931,31.931108,-5.78999996,1,1,-5.78999996,1,0
31932,31.932095,-5.78999996,1,1,-5.78999996,1,0
31933,31.933103,-5.78999996,1,1,-5.78999996,1,0
31934,31.934090,-5.78999996,1,1,-5.78999996,1,0
31935,31.935106,-5.78999996,1,1,-5.78999996,1,0
31936,31.936093,-5.78999996,1,1,-5.78999996,1,0
31937,31.937130,-5.78999996,1,1,-5.78999996,1,0
31938,31.938107,-5.78999996,1,1,-5.78999996,1,0
31939,31.939095,-5.78999996,1,1,-5.78999996,1,0
31940,31.940103,-5.78999996,1,1,-5.78999996,1,0
31941,31.941090,-5.78999996,1,1,-5.78999996,1,0
31942,31.942106,-5.78999996,1,1,-5.78999996,1,0
31943,31.943094,-5.78999996,1,1,-5.78999996,1,0
31944,31.944102,-5.78999996,1,1,-5.78999996,1,0
31945,31.945110,-5.78999996,1,1,-5.78999996,1,0
31946,31.946103,-5.78999996,1,1,-5.78999996,1,0
31947,31.947094,-5.78999996,1,1,-5.78999996,1,0
31948,31.948110,-5.78999996,1,1,-5.78999996,1,0
31949,31.949103,-5.78999996,1,1,-5.78999996,1,0
31950,31.950090,-5.78999996,1,1,-5.78999996,1,0
31951,31.951106,-5.78999996,1,1,-5.78999996,1,0
31952,31.952094,-5.78999996,1,1,-5.78999996,1,0
31953,31.953102,-5.78999996,1,1,-5.78999996,1,0
31954,31.954089,-5.78999996,1,1,-5.78999996,1,0
31955,31.955105,-5.78999996,1,1,-5.78999996,1,0
31956,31.956093,-5.78999996,1,1,-5.78999996,1,0
31957,31.957112,-5.78999996,1,1,-5.78999996,1,0
31958,31.958128,-5.78999996,1,1,-5.78999996,1,0
31959,31.959105,-5.78999996,1,1,-5.78999996,1,0
31960,31.960092,-5.78999996,1,1,-5.78999996,1,0
31961,31.961109,-5.78999996,1,1,-5.78999996,1,0
31962,31.962096,-5.78999996,1,1,-5.78999996,1,0
31963,31.963104,-5.78999996,1,1,-5.78999996,1,0
31964,31.964092,-5.78999996,1,1,-5.78999996,1,0
31965,31.965108,-5.78999996,1,1,-5.78999996,1,0
31966,31.966094,-5.78999996,1,1,-5.78999996,1,0
31967,31.967112,-5.78999996,1,1,-5.78999996,1,0
31968,31.968091,-5.78999996,1,1,-5.78999996,1,0
31969,31.969107,-5.78999996,1,1,-5.78999996,1,0
31970,31.970107,-5.78999996,1,1,-5.78999996,1,0
31971,31.971094,-5.78999996,1,1,-5.78999996,1,0
31972,31.972109,-5.78999996,1,1,-5.78999996,1,0
31973,31.973097,-5.78999996,1,1,-5.78999996,1,0
31974,31.974104,-5.78999996,1,1,-5.78999996,1,0
31975,31.975091,-5.78999996,1,1,-5.78999996,1,0
31976,31.976107,-5.78999996,1,1,-5.78999996,1,0
31977,31.977097,-5.78999996,1,1,-5.78999996,1,0
31978,31.978105,-5.78999996,1,1,-5.78999996,1,0
31979,31.979092,-5.78999996,1,1,-5.78999996,1,0
31980,31.980109,-5.78999996,1,1,-5.78999996,1,0
31981,31.981110,-5.78999996,1,1,-5.78999996,1,0
31982,31.982096,-5.78999996,1,1,-5.78999996,1,0
31983,31.983104,-5.78999996,1,1,-5.78999996,1,0
31984,31.984091,-5.78999996,1,1,-5.78999996,1,0
31985,31.985107,-5.78999996,1,1,-5.78999996,1,0
31986,31.986094,-5.78999996,1,1,-5.78999996,1,0
31987,31.987112,-5.78999996,1,1,-5.78999996,1,0
31988,31.988091,-5.78999996,1,1,-5.78999996,1,0
31989,31.989107,-5.78999996,1,1,-5.78999996,1,0
31990,31.990110,-5.78999996,1,1,-5.78999996,1,0
31991,31.991110,-5.78999996,1,1,-5.78999996,1,0
31992,31.992097,-5.78999996,1,1,-5.78999996,1,0
31993,31.993105,-5.78999996,1,1,-5.78999996,1,0
31994,31.994092,-5.78999996,1,1,-5.78999996,1,0
31995,31.995107,-5.78999996,1,1,-5.78999996,1,0
31996,31.996108,-5.78999996,1,1,-5.78999996,1,0
31997,31.997111,-5.78999996,1,1,-5.78999996,1,0
31998,31.998090,-5.78999996,1,1,-5.78999996,1,0
31999,31.999106,-5.78999996,1,1,-5.78999996,1,0
32000,32.000134,-5.78999996,1,1,-5.78999996,1,0
32001,32.001100,-5.78999996,1,1,-5.78999996,1,0
32002,32.002109,-5.78999996,1,1,-5.78999996,1,0
32003,32.003096,-5.78999996,1,1,-5.78999996,1,0
32004,32.004105,-5.78999996,1,1,-5.78999996,1,0
32005,32.005092,-5.78999996,1,1,-5.78999996,1,0
32006,32.006109,-5.78999996,0,1,-5.78999996,1,0
32007,32.007100,-5.78999996,0,0,-5.78999996,1,0
32008,32.008108,-5.78999996,0,0,-5.78999996,1,0
32009,32.009095,-5.78999996,0,0,-5.78999996,1,0
32010,32.010104,-5.78999996,0,0,-5.78999996,1,0
32011,32.011091,-5.78999996,0,0,-5.78999996,1,0
32012,32.012136,-5.78999996,0,0,-5.78999996,1,0
32013,32.013099,-5.78999996,0,0,-5.78999996,1,0
32014,32.014107,-5.78999996,0,0,-5.78999996,1,0
32015,32.015094,-5.78999996,0,0,-5.78999996,1,0
32016,32.016103,-5.78999996,0,0,-5.78999996,1,0
32017,32.017093,-5.78999996,0,0,-5.78999996,1,0
32018,32.018110,-5.78999996,0,0,-5.78999996,1,0
32019,32.019097,-5.78999996,0,0,-5.78999996,1,0
32020,32.020105,-5.78999996,0,0,-5.78999996,1,0
32021,32.021093,-5.78999996,0,0,-5.78999996,1,0
32022,32.022109,-5.78999996,0,0,-5.78999996,1,0
32023,32.023153,-5.78999996,0,0,-5.78999996,1,0
32024,32.024089,-5.78999996,0,0,-5.78999996,1,0
32025,32.025106,-5.78999996,0,0,-5.78999996,1,0
32026,32.026094,-5.78999996,0,0,-5.78999996,1,0
32027,32.027113,-5.78999996,0,0,-5.78999996,1,0
32028,32.028092,-5.78999996,0,0,-5.78999996,1,0
32029,32.029109,-5.78999996,0,0,-5.78999996,1,0
32030,32.030096,-5.78999996,0,0,-5.78999996,1,0
32031,32.031104,-5.78999996,0,0,-5.78999996,1,0
32032,32.032090,-5.78999996,0,0,-5.78999996,1,0
32033,32.033105,-5.78999996,0,0,-5.78999996,1,0
32034,32.034092,-5.78999996,0,0,-5.78999996,1,0
32035,32.035130,-5.78999996,0,0,-5.78999996,1,0
32036,32.036107,-5.78999996,0,0,-5.78999996,1,0
32037,32.037097,-5.78999996,0,0,-5.78999996,1,0
32038,32.038105,-5.78999996,0,0,-5.78999996,1,0
32039,32.039092,-5.78999996,0,0,-5.78999996,1,0
32040,32.040108,-5.78999996,0,0,-5.78999996,1,0
32041,32.041095,-5.78999996,0,0,-5.78999996,1,0
32042,32.042102,-5.78999996,0,0,-5.78999996,1,0
32043,32.043097,-5.78999996,0,0,-5.78999996,1,0
32044,32.044105,-5.78999996,0,0,-5.78999996,1,0
32045,32.045092,-5.78999996,0,0,-5.78999996,1,0
32046,32.046111,-5.78999996,0,0,-5.78999996,1,0
32047,32.047111,-5.78999996,0,0,-5.78999996,1,0
32048,32.048103,-5.78999996,0,0,-5.78999996,1,0
32049,32.049090,-5.78999996,0,0,-5.78999996,1,0
32050,32.050105,-5.78999996,0,0,-5.78999996,1,0
32051,32.051092,-5.78999996,0,0,-5.78999996,1,0
32052,32.052108,-5.78999996,0,0,-5.78999996,1,0
32053,32.053095,-5.78999996,0,0,-5.78999996,1,0
32054,32.054103,-5.78999996,0,0,-5.78999996,1,0
32055,32.055089,-5.78999996,0,0,-5.78999996,1,0
32056,32.056105,-5.78999996,0,0,-5.78999996,1,0
32057,32.057132,-5.78999996,0,0,-5.78999996,1,0
32058,32.058108,-5.78999996,0,0,-5.78999996,1,0
32059,32.059095,-5.78999996,0,0,-5.78999996,1,0
32060,32.060102,-5.78999996,0,0,-5.78999996,1,0
32061,32.061089,-5.78999996,0,0,-5.78999996,1,0
32062,32.062105,-5.78999996,0,0,-5.78999996,1,0
32063,32.063092,-5.78999996,0,0,-5.78999996,1,0
32064,32.064108,-5.78999996,0,0,-5.78999996,1,0
32065,32.065095,-5.78999996,0,0,-5.78999996,1,0
32066,32.066103,-5.78999996,0,0,-5.78999996,1,0
32067,32.067121,-5.78999996,0,0,-5.78999996,1,0
32068,32.068107,-5.78999996,0,0,-5.78999996,1,0
32069,32.069108,-5.78999996,0,0,-5.78999996,1,0
32070,32.070096,-5.78999996,0,0,-5.78999996,1,0
32071,32.071104,-5.78999996,0,0,-5.78999996,1,0
32072,32.072092,-5.78999996,0,0,-5.78999996,1,0
32073,32.073108,-5.78999996,0,0,-5.78999996,1,0
32074,32.074095,-5.78999996,0,0,-5.78999996,1,0
32075,32.075104,-5.78999996,0,0,-5.78999996,1,0
32076,32.076091,-5.78999996,0,0,-5.78999996,1,0
32077,32.077111,-5.78999996,0,0,-5.78999996,1,0
32078,32.078130,-5.78999996,0,0,-5.78999996,1,0
32079,32.079098,-5.78999996,0,0,-5.78999996,1,0
32080,32.080106,-5.78999996,0,0,-5.78999996,1,0
32081,32.081094,-5.78999996,0,0,-5.78999996,1,0
32082,32.082102,-5.78999996,0,0,-5.78999996,1,0
32083,32.083089,-5.78999996,0,0,-5.78999996,1,0
32084,32.084106,-5.78999996,0,0,-5.78999996,1,0
32085,32.085093,-5.78999996,0,0,-5.78999996,1,0
32086,32.086110,-5.78999996,0,0,-5.78999996,1,0
32087,32.087101,-5.78999996,0,0,-5.78999996,1,0
32088,32.088109,-5.78999996,0,0,-5.78999996,1,0
32089,32.089096,-5.78999996,0,0,-5.78999996,1,0
32090,32.090133,-5.78999996,0,0,-5.78999996,1,0
32091,32.091099,-5.78999996,0,0,-5.78999996,1,0
32092,32.092108,-5.78999996,0,0,-5.78999996,1,0
32093,32.093095,-5.78999996,0,0,-5.78999996,1,0
32094,32.094103,-5.78999996,0,0,-5.78999996,1,0
32095,32.095091,-5.78999996,0,0,-5.78999996,1,0
32096,32.096107,-5.78999996,0,0,-5.78999996,1,0
32097,32.097097,-5.78999996,0,0,-5.78999996,1,0
32098,32.098104,-5.78999996,0,0,-5.78999996,1,0
32099,32.099091,-5.78999996,0,0,-5.78999996,1,0
32100,32.100294,-5.78999996,0,0,-5.78999996,1,0
32101,32.101001,-5.78999996,0,0,-5.78999996,1,0
32102,32.102110,-5.78999996,0,0,-5.78999996,1,0
32103,32.103110,-5.78999996,0,0,-5.78999996,1,0
32104,32.104089,-5.78999996,0,0,-5.78999996,1,0
32105,32.105105,-5.78999996,0,0,-5.78999996,1,0
32106,32.106092,-5.78999996,0,0,-5.78999996,1,0
32107,32.107110,-5.78999996,0,0,-5.78999996,1,0
32108,32.108089,-5.78999996,0,0,-5.78999996,1,0
32109,32.109105,-5.78999996,0,0,-5.78999996,1,0
32110,32.110092,-5.78999996,0,0,-5.78999996,1,0
32111,32.111108,-5.78999996,0,0,-5.78999996,1,0
32112,32.112095,-5.78999996,0,0,-5.78999996,1,0
32113,32.113111,-5.78999996,0,0,-5.78999996,1,0
32114,32.114103,-5.78999996,0,0,-5.78999996,1,0
32115,32.115090,-5.78999996,0,0,-5.78999996,1,0
32116,32.116105,-5.78999996,0,0,-5.78999996,1,0
32117,32.117096,-5.78999996,0,0,-5.78999996,1,0
32118,32.118104,-5.78999996,0,0,-5.78999996,1,0
32119,32.119091,-5.78999996,0,0,-5.78999996,1,0
32120,32.120106,-5.78999996,0,0,-5.78999996,1,0
32121,32.121093,-5.78999996,0,0,-5.78999996,1,0
32122,32.122109,-5.78999996,0,0,-5.78999996,1,0
32123,32.123096,-5.78999996,0,0,-5.78999996,1,0
32124,32.124109,-5.78999996,0,0,-5.78999996,1,0
32125,32.125110,-5.78999996,0,0,-5.78999996,1,0
32126,32.126097,-5.78999996,0,0,-5.78999996,1,0
32127,32.127107,-5.78999996,0,0,-5.78999996,1,0
32128,32.128094,-5.78999996,0,0,-5.78999996,1,0
32129,32.129110,-5.78999996,0,0,-5.78999996,1,0
32130,32.130097,-5.78999996,0,0,-5.78999996,1,0
32131,32.131105,-5.78999996,0,0,-5.78999996,1,0
32132,32.132092,-5.78999996,0,0,-5.78999996,1,0
32133,32.133109,-5.78999996,0,0,-5.78999996,1,0
32134,32.134096,-5.78999996,0,0,-5.78999996,1,0
32135,32.135108,-5.78999996,0,0,-5.78999996,1,0
32136,32.136109,-5.78999996,0,0,-5.78999996,1,0
32137,32.137100,-5.78999996,0,0,-5.78999996,1,0
32138,32.138108,-5.78999996,0,0,-5.78999996,1,0
32139,32.139095,-5.78999996,0,0,-5.78999996,1,0
32140,32.140104,-5.78999996,0,0,-5.78999996,1,0
32141,32.141091,-5.78999996,0,0,-5.78999996,1,0
32142,32.142108,-5.78999996,0,0,-5.78999996,1,0
32143,32.143095,-5.78999996,0,0,-5.78999996,1,0
32144,32.144103,-5.78999996,0,0,-5.78999996,1,0
32145,32.145091,-5.78999996,0,0,-5.78999996,1,0
32146,32.146107,-5.78999996,0,0,-5.78999996,1,0
32147,32.147111,-5.78999996,0,0,-5.78999996,1,0
32148,32.148090,-5.78999996,0,0,-5.78999996,1,0
32149,32.149107,-5.78999996,0,0,-5.78999996,1,0
32150,32.150094,-5.78999996,0,0,-5.78999996,1,0
32151,32.151102,-5.78999996,0,0,-5.78999996,1,0
32152,32.152090,-5.78999996,0,0,-5.78999996,1,0
32153,32.153220,-5.78999996,0,0,-5.78999996,1,0
32154,32.154008,-5.78999996,0,0,-5.78999996,1,0
32155,32.155103,-5.78999996,0,0,-5.78999996,1,0
32156,32.156110,-5.78999996,0,0,-5.78999996,1,0
32157,32.157105,-5.78999996,0,0,-5.78999996,1,0
32158,32.158093,-5.78999996,0,0,-5.78999996,1,0
32159,32.159109,-5.78999996,0,0,-5.78999996,1,0
32160,32.160097,-5.78999996,0,0,-5.78999996,1,0
32161,32.161105,-5.78999996,0,0,-5.78999996,1,0
32162,32.162091,-5.78999996,0,0,-5.78999996,1,0
32163,32.163106,-5.78999996,0,0,-5.78999996,1,0
32164,32.164093,-5.78999996,0,0,-5.78999996,1,0
32165,32.165109,-5.78999996,0,0,-5.78999996,1,0
32166,32.166096,-5.78999996,0,0,-5.78999996,1,0
32167,32.167110,-5.78999996,0,0,-5.78999996,1,0
32168,32.168110,-5.78999996,0,0,-5.78999996,1,0
32169,32.169097,-5.78999996,0,0,-5.78999996,1,0
32170,32.170105,-5.78999996,0,0,-5.78999996,1,0
32171,32.171092,-5.78999996,0,0,-5.78999996,1,0
32172,32.172107,-5.78999996,0,0,-5.78999996,1,0
32173,32.173095,-5.78999996,0,0,-5.78999996,1,0
32174,32.174102,-5.78999996,0,0,-5.78999996,1,0
32175,32.175097,-5.78999996,0,0,-5.78999996,1,0
32176,32.176105,-5.78999996,0,0,-5.78999996,1,0
32177,32.177095,-5.78999996,0,0,-5.78999996,1,0
32178,32.178159,-5.78999996,0,0,-5.78999996,1,0
32179,32.179095,-5.78999996,0,0,-5.78999996,1,0
32180,32.180103,-5.78999996,0,0,-5.78999996,1,0
32181,32.181090,-5.78999996,0,0,-5.78999996,1,0
32182,32.182105,-5.78999996,0,0,-5.78999996,1,0
32183,32.183092,-5.78999996,0,0,-5.78999996,1,0
32184,32.184108,-5.78999996,0,0,-5.78999996,1,0
32185,32.185095,-5.78999996,0,0,-5.78999996,1,0
32186,32.186102,-5.78999996,0,0,-5.78999996,1,0
32187,32.187093,-5.78999996,0,0,-5.78999996,1,0
32188,32.188108,-5.78999996,0,0,-5.78999996,1,0
32189,32.189096,-5.78999996,0,0,-5.78999996,1,0
32190,32.190119,-5.78999996,0,0,-5.78999996,1,0
32191,32.191110,-5.78999996,0,0,-5.78999996,1,0
32192,32.192110,-5.78999996,0,0,-5.78999996,1,0
32193,32.193089,-5.78999996,0,0,-5.78999996,1,0
32194,32.194105,-5.78999996,0,0,-5.78999996,1,0
32195,32.195092,-5.78999996,0,0,-5.78999996,1,0
32196,32.196107,-5.78999996,0,0,-5.78999996,1,0
32197,32.197099,-5.78999996,0,0,-5.78999996,1,0
32198,32.198107,-5.78999996,0,0,-5.78999996,1,0
32199,32.199094,-5.78999996,0,0,-5.78999996,1,0
32200,32.200102,-5.78999996,0,0,-5.78999996,1,0
32201,32.201090,-5.78999996,0,0,-5.78999996,1,0
32202,32.202106,-5.78999996,0,0,-5.78999996,1,0
32203,32.203106,-5.78999996,0,0,-5.78999996,1,0
32204,32.204107,-5.78999996,0,0,-5.78999996,1,0
32205,32.205107,-5.78999996,0,0,-5.78999996,1,0
32206,32.206108,-5.78999996,0,0,-5.78999996,1,0
32207,32.207099,-5.78999996,0,0,-5.78999996,1,0
32208,32.208107,-5.78999996,0,0,-5.78999996,1,0
32209,32.209095,-5.78999996,0,0,-5.78999996,1,0
32210,32.210103,-5.78999996,0,0,-5.78999996,1,0
32211,32.211090,-5.78999996,0,0,-5.78999996,1,0
32212,32.212106,-5.78999996,0,0,-5.78999996,1,0
32213,32.213106,-5.78999996,0,0,-5.78999996,1,0
32214,32.214107,-5.78999996,0,0,-5.78999996,1,0
32215,32.215095,-5.78999996,0,0,-5.78999996,1,0
32216,32.216103,-5.78999996,0,0,-5.78999996,0,0
32217,32.217094,-5.78999996,0,0,-5.78999996,0,0
32218,32.218110,-5.78999996,0,0,-5.78999996,0,0
32219,32.219089,-5.78999996,0,0,-5.78999996,0,0
32220,32.220105,-5.78999996,0,0,-5.78999996,0,0
32221,32.221093,-5.78999996,0,0,-5.78999996,0,0
32222,32.222109,-5.78999996,0,0,-5.78999996,0,0
32223,32.223193,-5.78999996,0,0,-5.78999996,0,0
32224,32.224090,-5.78999996,0,0,-5.78999996,0,0
32225,32.225107,-5.78999996,0,0,-5.78999996,0,0
32226,32.226094,-5.78999996,0,0,-5.78999996,1,0
32227,32.227105,-5.78999996,0,0,-5.78999996,1,0
32228,32.228091,-5.78999996,0,0,-5.78999996,1,0
32229,32.229107,-5.78999996,0,0,-5.78999996,1,0
32230,32.230094,-5.78999996,0,0,-5.78999996,1,0
32231,32.231109,-5.78999996,0,0,-5.78999996,1,0
32232,32.232096,-5.78999996,0,0,-5.78999996,1,0
32233,32.233104,-5.78999996,0,0,-5.78999996,1,0
32234,32.234122,-5.78999996,0,0,-5.78999996,1,0
32235,32.235106,-5.78999996,0,0,-5.78999996,1,0
32236,32.236093,-5.78999996,0,0,-5.78999996,1,0
32237,32.237112,-5.78999996,0,0,-5.78999996,1,0
32238,32.238091,-5.78999996,0,0,-5.78999996,1,0
32239,32.239107,-5.78999996,0,0,-5.78999996,1,0
32240,32.240094,-5.78999996,0,0,-5.78999996,1,0
32241,32.241110,-5.78999996,0,0,-5.78999996,1,0
32242,32.242097,-5.78999996,0,0,-5.78999996,1,0
32243,32.243104,-5.78999996,0,0,-5.78999996,1,0
32244,32.244091,-5.78999996,0,0,-5.78999996,1,0
32245,32.245256,-5.78999996,0,0,-5.78999996,1,0
32246,32.246003,-5.78999996,0,0,-5.78999996,1,0
32247,32.247109,-5.78999996,0,0,-5.78999996,1,0
32248,32.248096,-5.78999996,0,0,-5.78999996,1,0
32249,32.249104,-5.78999996,0,0,-5.78999996,1,0
32250,32.250091,-5.78999996,0,0,-5.78999996,1,0
32251,32.251106,-5.78999996,0,0,-5.78999996,1,0
32252,32.252093,-5.78999996,0,0,-5.78999996,1,0
32253,32.253109,-5.78999996,0,0,-5.78999996,1,0
32254,32.254096,-5.78999996,0,0,-5.78999996,1,0
32255,32.255104,-5.78999996,0,0,-5.78999996,1,0
32256,32.256130,-5.78999996,0,0,-5.78999996,1,0
32257,32.257112,-5.78999996,0,0,-5.78999996,1,0
32258,32.258104,-5.78999996,0,0,-5.78999996,1,0
32259,32.259091,-5.78999996,0,0,-5.78999996,1,0
32260,32.260107,-5.78999996,0,0,-5.78999996,1,0
32261,32.261094,-5.78999996,0,0,-5.78999996,1,0
32262,32.262102,-5.78999996,0,0,-5.78999996,1,0
32263,32.263089,-5.78999996,0,0,-5.78999996,1,0
32264,32.264105,-5.78999996,0,0,-5.78999996,1,0
32265,32.265093,-5.78999996,0,0,-5.78999996,1,0
32266,32.266109,-5.78999996,0,0,-5.78999996,1,0
32267,32.267100,-5.78999996,0,0,-5.78999996,1,0
32268,32.268104,-5.78999996,0,0,-5.78999996,1,0
32269,32.269105,-5.78999996,0,0,-5.78999996,1,0
32270,32.270093,-5.78999996,0,0,-5.78999996,1,0
32271,32.271109,-5.78999996,0,0,-5.78999996,1,0
32272,32.272097,-5.78999996,1,0,-5.78999996,1,0
32273,32.273105,-5.78999996,1,1,-5.78999996,1,0
32274,32.274092,-5.78999996,1,1,-5.78999996,1,0
32275,32.275109,-5.78999996,1,1,-5.78999996,1,0
32276,32.276096,-7.67000008,1,1,-7.67000008,1,0
32277,32.277108,-7.67000008,1,1,-7.67000008,1,0
32278,32.278108,-7.67000008,1,1,-7.67000008,1,0
32279,32.279109,-7.67000008,1,1,-7.67000008,1,0
32280,32.280096,-7.67000008,1,1,-7.67000008,1,0
32281,32.281105,-7.67000008,1,1,-7.67000008,1,0
32282,32.282092,-7.67000008,1,1,-7.67000008,1,0
32283,32.283108,-7.67000008,1,1,-7.67000008,1,0
32284,32.284096,-7.67000008,1,1,-7.67000008,1,0
32285,32.285104,-7.67000008,1,1,-7.67000008,1,0
32286,32.286092,-7.67999983,1,1,-7.67999983,1,0
32287,32.287111,-7.67999983,1,1,-7.67999983,1,0
32288,32.288126,-7.67999983,1,1,-7.67999983,1,0
32289,32.289102,-7.67999983,1,1,-7.67999983,1,0
32290,32.290090,-7.67999983,1,1,-7.67999983,1,0
32291,32.291106,-7.67999983,1,1,-7.67999983,1,0
32292,32.292093,-7.67999983,1,1,-7.67999983,1,0
32293,32.293109,-7.67999983,1,1,-7.67999983,1,0
32294,32.294095,-7.67999983,1,1,-7.67999983,1,0
32295,32.295102,-7.67999983,1,1,-7.67999983,1,0
32296,32.296089,-7.67999983,1,1,-7.67999983,1,0
32297,32.297108,-7.67999983,1,1,-7.67999983,1,0
32298,32.298095,-7.67999983,1,1,-7.67999983,1,0
32299,32.299108,-7.67999983,1,1,-7.67999983,1,0
32300,32.300108,-7.67999983,1,1,-7.67999983,1,0
32301,32.301095,-7.67999983,1,1,-7.67999983,1,0
32302,32.302103,-7.67999983,1,1,-7.67999983,1,0
32303,32.303090,-7.67999983,1,1,-7.67999983,1,0
32304,32.304105,-7.67999983,1,1,-7.67999983,1,0
32305,32.305092,-7.67999983,1,1,-7.67999983,1,0
32306,32.306108,-7.65999985,1,1,-7.65999985,1,0
32307,32.307226,-7.65999985,1,1,-7.65999985,1,0
32308,32.308005,-7.65999985,1,1,-7.65999985,1,0
32309,32.309108,-7.65999985,1,1,-7.65999985,1,0
32310,32.310105,-7.65999985,1,1,-7.65999985,1,0
32311,32.311105,-7.65999985,1,1,-7.65999985,1,0
32312,32.312092,-7.65999985,1,1,-7.65999985,1,0
32313,32.313108,-7.65999985,1,1,-7.65999985,1,0
32314,32.314095,-7.65999985,1,1,-7.65999985,1,0
32315,32.315102,-7.65999985,1,1,-7.65999985,1,0
32316,32.316097,-7.23000002,1,1,-7.23000002,1,0
32317,32.317108,-7.23000002,1,1,-7.23000002,1,0
32318,32.318095,-7.23000002,1,1,-7.23000002,1,0
32319,32.319102,-7.23000002,1,1,-7.23000002,1,0
32320,32.320089,-7.23000002,1,1,-7.23000002,1,0
32321,32.321110,-7.23000002,1,1,-7.23000002,1,0
32322,32.322102,-7.23000002,1,1,-7.23000002,1,0
32323,32.323089,-7.23000002,1,1,-7.23000002,1,0
32324,32.324105,-7.23000002,1,1,-7.23000002,1,0
32325,32.325092,-7.23000002,1,1,-7.23000002,1,0
32326,32.326108,-7.38000011,1,1,-7.38000011,1,0
32327,32.327098,-7.38000011,1,1,-7.38000011,1,0
32328,32.328106,-7.38000011,1,1,-7.38000011,1,0
32329,32.329094,-7.38000011,1,1,-7.38000011,1,0
32330,32.330102,-7.38000011,1,1,-7.38000011,1,0
32331,32.331089,-7.38000011,1,1,-7.38000011,1,0
32332,32.332112,-7.38000011,1,1,-7.38000011,1,0
32333,32.333105,-7.38000011,1,1,-7.38000011,1,0
32334,32.334092,-7.38000011,1,1,-7.38000011,1,0
32335,32.335108,-7.38000011,1,1,-7.38000011,1,0
32336,32.336096,-7.57999992,1,1,-7.57999992,1,0
32337,32.337107,-7.57999992,1,1,-7.57999992,1,0
32338,32.338095,-7.57999992,1,1,-7.57999992,1,0
32339,32.339103,-7.57999992,1,1,-7.57999992,1,0
32340,32.340090,-7.57999992,1,1,-7.57999992,1,0
32341,32.341107,-7.57999992,1,1,-7.57999992,1,0
32342,32.342094,-7.57999992,1,1,-7.57999992,1,0
32343,32.343102,-7.57999992,1,1,-7.57999992,1,0
32344,32.344109,-7.57999992,1,1,-7.57999992,1,0
32345,32.345110,-7.57999992,1,1,-7.57999992,1,0
32346,32.346089,-7.57999992,1,1,-7.57999992,1,0
