Index,Time,((Motor_shooterMotorLeft).encoder).speed,((Shoot_Control).shoot_speed).referee_bullet_speed[0],((Shoot_Control).shoot_left).fdb,((Shoot_Control).shoot_right).fdb,((Motor_shooterMotorRight).encoder).speed,shoot_diff_tick
577,0.577085,0,29.6499996,0,0,0,47
578,0.578093,0,29.6499996,0,0,0,47
579,0.579101,0,29.6499996,0,0,0,47
580,0.580090,0,29.6499996,0,0,0,47
581,0.581092,0,29.6499996,0,0,0,47
582,0.582090,0,29.6499996,0,0,0,47
583,0.583091,0,29.6499996,0,0,0,47
584,0.584089,0,29.6499996,0,0,0,47
585,0.585091,0,29.6499996,0,0,0,47
586,0.586089,0,29.6499996,0,0,0,47
587,0.587090,0,29.6499996,0,0,0,47
588,0.588088,0,29.6499996,0,0,0,47
589,0.589093,0,29.6499996,0,0,0,47
590,0.590104,0,29.6499996,0,0,0,47
591,0.591085,0,29.6499996,0,0,0,47
592,0.592087,0,29.6499996,0,0,0,47
593,0.593086,0,29.6499996,0,0,0,47
594,0.594088,0,29.6499996,0,0,0,47
595,0.595087,0,29.6499996,0,0,0,47
596,0.596089,0,29.6499996,0,0,0,47
597,0.597087,0,29.6499996,0,0,0,47
598,0.598089,0,29.6499996,0,0,0,47
599,0.599091,0,29.6499996,0,0,0,47
600,0.600092,0,29.6499996,0,0,0,47
601,0.601104,0,29.6499996,0,0,0,47
602,0.602085,0,29.6499996,0,0,0,47
603,0.603087,0,29.6499996,0,0,0,47
604,0.604086,0,29.6499996,0,0,0,47
605,0.605100,0,29.6499996,0,0,0,47
606,0.606090,0,29.6499996,0,0,0,47
607,0.607092,0,29.6499996,0,0,0,47
608,0.608091,0,29.6499996,0,0,0,47
609,0.609087,0,29.6499996,0,0,0,47
610,0.610085,0,29.6499996,0,0,0,47
611,0.611087,0,29.6499996,0,0,0,47
612,0.612086,0,29.6499996,0,0,0,47
613,0.613088,0,29.6499996,0,0,0,47
614,0.614086,0,29.6499996,0,0,0,47
615,0.615088,0,29.6499996,0,0,0,47
616,0.616135,0,29.6499996,0,0,0,47
617,0.617091,0,29.6499996,0,0,0,47
618,0.618088,0,29.6499996,0,0,0,47
619,0.619088,0,29.6499996,0,0,0,47
620,0.620108,0,29.6499996,0,0,0,47
621,0.621088,0,29.6499996,0,0,0,47
622,0.622090,0,29.6499996,0,0,0,47
623,0.623088,0,29.6499996,0,0,0,47
624,0.624089,0,29.6499996,0,0,0,47
625,0.625087,0,29.6499996,0,0,0,47
626,0.626089,0,29.6499996,0,0,0,47
627,0.627087,0,29.6499996,0,0,0,47
628,0.628132,0,29.6499996,0,0,0,47
629,0.629092,0,29.6499996,0,0,0,47
630,0.630093,0,29.6499996,0,0,0,47
631,0.631086,0,29.6499996,0,0,0,47
632,0.632093,0,29.6499996,0,0,0,47
633,0.633085,0,29.6499996,0,0,0,47
634,0.634092,0,29.6499996,0,0,0,47
635,0.635085,0,29.6499996,0,0,0,47
636,0.636092,0,29.6499996,0,0,0,47
637,0.637093,0,29.6499996,0,0,0,47
638,0.638091,0,29.6499996,0,0,0,47
639,0.639130,0,29.6499996,0,0,0,47
640,0.640092,0,29.6499996,0,0,0,47
641,0.641093,0,29.6499996,0,0,0,47
642,0.642086,0,29.6499996,0,0,0,47
643,0.643093,0,29.6499996,0,0,0,47
644,0.644085,0,29.6499996,0,0,0,47
645,0.645092,0,29.6499996,0,0,0,47
646,0.646085,0,29.6499996,0,0,0,47
647,0.647092,0,29.6499996,0,0,0,47
648,0.648093,0,29.6499996,0,0,0,47
649,0.649085,0,29.6499996,0,0,0,47
650,0.650087,0,29.6499996,0,0,0,47
651,0.651085,0,29.6499996,0,0,0,47
652,0.652099,0,29.6499996,0,0,0,47
653,0.653088,0,29.6499996,0,0,0,47
654,0.654091,0,29.6499996,0,0,0,47
655,0.655089,0,29.6499996,0,0,0,47
656,0.656091,0,29.6499996,0,0,0,47
657,0.657090,0,29.6499996,0,0,0,47
658,0.658092,0,29.6499996,0,0,0,47
659,0.659093,0,29.6499996,0,0,0,47
660,0.660111,0,29.6499996,0,0,0,47
661,0.661103,0,29.6499996,0,0,0,47
662,0.662093,0,29.6499996,0,0,0,47
663,0.663102,0,29.6499996,0,0,0,47
664,0.664089,0,29.6499996,0,0,0,47
665,0.665088,0,29.6499996,0,0,0,47
666,0.666090,0,29.6499996,0,0,0,47
667,0.667088,0,29.6499996,0,0,0,47
668,0.668090,0,29.6499996,0,0,0,47
669,0.669092,0,29.6499996,0,0,0,47
670,0.670093,0,29.6499996,0,0,0,47
671,0.671092,0,29.6499996,0,0,0,47
672,0.672085,0,29.6499996,0,0,0,47
673,0.673093,0,29.6499996,0,0,0,47
674,0.674121,0,29.6499996,0,0,0,47
675,0.675090,0,29.6499996,0,0,0,47
676,0.676089,0,29.6499996,0,0,0,47
677,0.677091,0,29.6499996,0,0,0,47
678,0.678089,0,29.6499996,0,0,0,47
679,0.679085,0,29.6499996,0,0,0,47
680,0.680093,0,29.6499996,0,0,0,47
681,0.681086,0,29.6499996,0,0,0,47
682,0.682093,0,29.6499996,0,0,0,47
683,0.683086,0,29.6499996,0,0,0,47
684,0.684093,0,29.6499996,0,0,0,47
685,0.685085,0,29.6499996,0,0,0,47
686,0.686099,0,29.6499996,0,0,0,47
687,0.687085,0,29.6499996,0,0,0,47
688,0.688092,0,29.6499996,0,0,0,47
689,0.689088,0,29.6499996,0,0,0,47
690,0.690086,0,29.6499996,0,0,0,47
691,0.691087,0,29.6499996,0,0,0,47
692,0.692085,0,29.6499996,0,0,0,47
693,0.693087,0,29.6499996,0,0,0,47
694,0.694085,0,29.6499996,0,0,0,47
695,0.695086,0,29.6499996,0,0,0,47
696,0.696093,0,29.6499996,0,0,0,47
697,0.697086,0,29.6499996,0,0,0,47
698,0.698128,0,29.6499996,0,0,0,47
699,0.699086,0,29.6499996,0,0,0,47
700,0.700093,0,29.6499996,0,0,0,47
701,0.701086,0,29.6499996,0,0,0,47
702,0.702093,0,29.6499996,0,0,0,47
703,0.703085,0,29.6499996,0,0,0,47
704,0.704092,0,29.6499996,0,0,0,47
705,0.705085,0,29.6499996,0,0,0,47
706,0.706092,0,29.6499996,0,0,0,47
707,0.707093,0,29.6499996,0,0,0,47
708,0.708091,0,29.6499996,0,0,0,47
709,0.709086,0,29.6499996,0,0,0,47
710,0.710138,0,29.6499996,0,0,0,47
711,0.711091,0,29.6499996,0,0,0,47
712,0.712106,0,29.6499996,0,0,0,47
713,0.713086,0,29.6499996,0,0,0,47
714,0.714088,0,29.6499996,0,0,0,47
715,0.715086,0,29.6499996,0,0,0,47
716,0.716087,0,29.6499996,0,0,0,47
717,0.717085,0,29.6499996,0,0,0,47
718,0.718087,0,29.6499996,0,0,0,47
719,0.719088,0,29.6499996,0,0,0,47
720,0.720090,0,29.6499996,0,0,0,47
721,0.721089,0,29.6499996,0,0,0,47
722,0.722100,0,29.6499996,0,0,0,47
723,0.723090,0,29.6499996,0,0,0,47
724,0.724092,0,29.6499996,0,0,0,47
725,0.725090,0,29.6499996,0,0,0,47
726,0.726092,0,29.6499996,0,0,0,47
727,0.727091,0,29.6499996,0,0,0,47
728,0.728093,0,29.6499996,0,0,0,47
729,0.729085,0,29.6499996,0,0,0,47
730,0.730087,0,29.6499996,0,0,0,47
731,0.731086,0,29.6499996,0,0,0,47
732,0.732088,0,29.6499996,0,0,0,47
733,0.733123,0,29.6499996,0,0,0,47
734,0.734086,0,29.6499996,0,0,0,47
735,0.735085,0,29.6499996,0,0,0,47
736,0.736103,0,29.6499996,0,0,0,47
737,0.737093,0,29.6499996,0,0,0,47
738,0.738086,0,29.6499996,0,0,0,47
739,0.739088,0,29.6499996,0,0,0,47
740,0.740090,0,29.6499996,0,0,0,47
741,0.741088,0,29.6499996,0,0,0,47
742,0.742090,0,29.6499996,0,0,0,47
743,0.743089,0,29.6499996,0,0,0,47
744,0.744091,0,29.6499996,0,0,0,47
745,0.745108,0,29.6499996,0,0,0,47
746,0.746089,0,29.6499996,0,0,0,47
747,0.747091,0,29.6499996,0,0,0,47
748,0.748089,0,29.6499996,0,0,0,47
749,0.749085,0,29.6499996,0,0,0,47
750,0.750092,0,29.6499996,0,0,0,47
751,0.751093,0,29.6499996,0,0,0,47
752,0.752091,0,29.6499996,0,0,0,47
753,0.753092,0,29.6499996,0,0,0,47
754,0.754090,0,29.6499996,0,0,0,47
755,0.755091,0,29.6499996,0,0,0,47
756,0.756102,0,29.6499996,0,0,0,47
757,0.757091,0,29.6499996,0,0,0,47
758,0.758093,0,29.6499996,0,0,0,47
759,0.759085,0,29.6499996,0,0,0,47
760,0.760087,0,29.6499996,0,0,0,47
761,0.761085,0,29.6499996,0,0,0,47
762,0.762086,0,29.6499996,0,0,0,47
763,0.763093,0,29.6499996,0,0,0,47
764,0.764104,0,29.6499996,0,0,0,47
765,0.765085,0,29.6499996,0,0,0,47
766,0.766086,0,29.6499996,0,0,0,47
767,0.767102,0,29.6499996,0,0,0,47
768,0.768091,0,29.6499996,0,0,0,47
769,0.769087,0,29.6499996,0,0,0,47
770,0.770085,0,29.6499996,0,0,0,47
771,0.771086,0,29.6499996,0,0,0,47
772,0.772093,0,29.6499996,0,0,0,47
773,0.773085,0,29.6499996,0,0,0,47
774,0.774092,0,29.6499996,0,0,0,47
775,0.775085,0,29.6499996,0,0,0,47
776,0.776092,0,29.6499996,0,0,0,47
777,0.777093,0,29.6499996,0,0,0,47
778,0.778091,0,29.6499996,0,0,0,47
779,0.779105,0,29.6499996,0,0,0,47
780,0.780085,0,29.6499996,0,0,0,47
781,0.781087,0,29.6499996,0,0,0,47
782,0.782085,0,29.6499996,0,0,0,47
783,0.783087,0,29.6499996,0,0,0,47
784,0.784085,0,29.6499996,0,0,0,47
785,0.785087,0,29.6499996,0,0,0,47
786,0.786085,0,29.6499996,0,0,0,47
787,0.787087,0,29.6499996,0,0,0,47
788,0.788086,0,29.6499996,0,0,0,47
789,0.789091,0,29.6499996,0,0,0,47
790,0.790104,0,29.6499996,0,0,0,47
791,0.791085,0,29.6499996,0,0,0,47
792,0.792087,0,29.6499996,0,0,0,47
793,0.793086,0,29.6499996,0,0,0,47
794,0.794088,0,29.6499996,0,0,0,47
795,0.795087,0,29.6499996,0,0,0,47
796,0.796088,0,29.6499996,0,0,0,47
797,0.797087,0,29.6499996,0,0,0,47
798,0.798089,0,29.6499996,0,0,0,47
799,0.799091,0,29.6499996,0,0,0,47
800,0.800093,0,29.6499996,0,0,0,47
801,0.801101,0,29.6499996,0,0,0,47
802,0.802091,0,29.6499996,0,0,0,47
803,0.803093,0,29.6499996,0,0,0,47
804,0.804092,0,29.6499996,0,0,0,47
805,0.805093,0,29.6499996,0,0,0,47
806,0.806092,0,29.6499996,0,0,0,47
807,0.807085,0,29.6499996,0,0,0,47
808,0.808092,0,29.6499996,0,0,0,47
809,0.809088,0,29.6499996,0,0,0,47
810,0.810087,0,29.6499996,0,0,0,47
811,0.811089,0,29.6499996,0,0,0,47
812,0.812101,0,29.6499996,0,0,0,47
813,0.813091,0,29.6499996,0,0,0,47
814,0.814093,0,29.6499996,0,0,0,47
815,0.815092,0,29.6499996,0,0,0,47
816,0.816092,0,29.6499996,0,0,0,47
817,0.817090,0,29.6499996,0,0,0,47
818,0.818091,0,29.6499996,0,0,0,47
819,0.819092,0,29.6499996,0,0,0,47
820,0.820093,0,29.6499996,0,0,0,47
821,0.821091,0,29.6499996,0,0,0,47
822,0.822107,0,29.6499996,0,0,0,47
823,0.823108,0,29.6499996,0,0,0,47
824,0.824088,0,29.6499996,0,0,0,47
825,0.825090,0,29.6499996,0,0,0,47
826,0.826088,0,29.6499996,0,0,0,47
827,0.827089,0,29.6499996,0,0,0,47
828,0.828087,0,29.6499996,0,0,0,47
829,0.829092,0,29.6499996,0,0,0,47
830,0.830090,0,29.6499996,0,0,0,47
831,0.831091,0,29.6499996,0,0,0,47
832,0.832089,0,29.6499996,0,0,0,47
833,0.833091,0,29.6499996,0,0,0,47
834,0.834089,0,29.6499996,0,0,0,47
835,0.835090,0,29.6499996,0,0,0,47
836,0.836088,0,29.6499996,0,0,0,47
837,0.837089,0,29.6499996,0,0,0,47
838,0.838102,0,29.6499996,0,0,0,47
839,0.839085,0,29.6499996,0,0,0,47
840,0.840087,0,29.6499996,0,0,0,47
841,0.841085,0,29.6499996,0,0,0,47
842,0.842087,0,29.6499996,0,0,0,47
843,0.843085,0,29.6499996,0,0,0,47
844,0.844086,0,29.6499996,0,0,0,47
845,0.845093,0,29.6499996,0,0,0,47
846,0.846104,0,29.6499996,0,0,0,47
847,0.847093,0,29.6499996,0,0,0,47
848,0.848086,0,29.6499996,0,0,0,47
849,0.849100,0,29.6499996,0,0,0,47
850,0.850090,0,29.6499996,0,0,0,47
851,0.851092,0,29.6499996,0,0,0,47
852,0.852090,0,29.6499996,0,0,0,47
853,0.853092,0,29.6499996,0,0,0,47
854,0.854090,0,29.6499996,0,0,0,47
855,0.855092,0,29.6499996,0,0,0,47
856,0.856091,0,29.6499996,0,0,0,47
857,0.857093,0,29.6499996,0,0,0,47
858,0.858091,0,29.6499996,0,0,0,47
859,0.859087,0,29.6499996,0,0,0,47
860,0.860106,0,29.6499996,0,0,0,47
861,0.861086,0,29.6499996,0,0,0,47
862,0.862088,0,29.6499996,0,0,0,47
863,0.863087,0,29.6499996,0,0,0,47
864,0.864089,0,29.6499996,0,0,0,47
865,0.865088,0,29.6499996,0,0,0,47
866,0.866089,0,29.6499996,0,0,0,47
867,0.867088,0,29.6499996,0,0,0,47
868,0.868090,0,29.6499996,0,0,0,47
869,0.869091,0,29.6499996,0,0,0,47
870,0.870093,0,29.6499996,0,0,0,47
871,0.871092,0,29.6499996,0,0,0,47
872,0.872105,0,29.6499996,0,0,0,47
873,0.873085,0,29.6499996,0,0,0,47
874,0.874087,0,29.6499996,0,0,0,47
875,0.875086,0,29.6499996,0,0,0,47
876,0.876088,0,29.6499996,0,0,0,47
877,0.877087,0,29.6499996,0,0,0,47
878,0.878089,0,29.6499996,0,0,0,47
879,0.879090,0,29.6499996,0,0,0,47
880,0.880107,0,29.6499996,0,0,0,47
881,0.881087,0,29.6499996,0,0,0,47
882,0.882088,0,29.6499996,0,0,0,47
883,0.883107,0,29.6499996,0,0,0,47
884,0.884087,0,29.6499996,0,0,0,47
885,0.885088,0,29.6499996,0,0,0,47
886,0.886086,0,29.6499996,0,0,0,47
887,0.887088,0,29.6499996,0,0,0,47
888,0.888086,0,29.6499996,0,0,0,47
889,0.889091,0,29.6499996,0,0,0,47
890,0.890089,0,29.6499996,0,0,0,47
891,0.891090,0,29.6499996,0,0,0,47
892,0.892088,0,29.6499996,0,0,0,47
893,0.893089,0,29.6499996,0,0,0,47
894,0.894087,0,29.6499996,0,0,0,47
895,0.895108,0,29.6499996,0,0,0,47
896,0.896088,0,29.6499996,0,0,0,47
897,0.897089,0,29.6499996,0,0,0,47
898,0.898087,0,29.6499996,0,0,0,47
899,0.899092,0,29.6499996,0,0,0,47
900,0.900090,0,29.6499996,0,0,0,47
901,0.901091,0,29.6499996,0,0,0,47
902,0.902089,0,29.6499996,0,0,0,47
903,0.903090,0,29.6499996,0,0,0,47
904,0.904089,0,29.6499996,0,0,0,47
905,0.905090,0,29.6499996,0,0,0,47
906,0.906108,0,29.6499996,0,0,0,47
907,0.907091,0,29.6499996,0,0,0,47
908,0.908089,0,29.6499996,0,0,0,47
909,0.909085,0,29.6499996,0,0,0,47
910,0.910092,0,29.6499996,0,0,0,47
911,0.911093,0,29.6499996,0,0,0,47
912,0.912091,0,29.6499996,0,0,0,47
913,0.913092,0,29.6499996,0,0,0,47
914,0.914090,0,29.6499996,0,0,0,47
915,0.915092,0,29.6499996,0,0,0,47
916,0.916090,0,29.6499996,0,0,0,47
917,0.917092,0,29.6499996,0,0,0,47
918,0.918101,0,29.6499996,0,0,0,47
919,0.919085,0,29.6499996,0,0,0,47
920,0.920087,0,29.6499996,0,0,0,47
921,0.921085,0,29.6499996,0,0,0,47
922,0.922087,0,29.6499996,0,0,0,47
923,0.923086,0,29.6499996,0,0,0,47
924,0.924088,0,29.6499996,0,0,0,47
925,0.925086,0,29.6499996,0,0,0,47
926,0.926088,0,29.6499996,0,0,0,47
927,0.927087,0,29.6499996,0,0,0,47
928,0.928089,0,29.6499996,0,0,0,47
929,0.929091,0,29.6499996,0,0,0,47
930,0.930092,0,29.6499996,0,0,0,47
931,0.931103,0,29.6499996,0,0,0,47
932,0.932103,0,29.6499996,0,0,0,47
933,0.933093,0,29.6499996,0,0,0,47
934,0.934086,0,29.6499996,0,0,0,47
935,0.935085,0,29.6499996,0,0,0,47
936,0.936087,0,29.6499996,0,0,0,47
937,0.937085,0,29.6499996,0,0,0,47
938,0.938087,0,29.6499996,0,0,0,47
939,0.939089,0,29.6499996,0,0,0,47
940,0.940091,0,29.6499996,0,0,0,47
941,0.941089,0,29.6499996,0,0,0,47
942,0.942100,0,29.6499996,0,0,0,47
943,0.943090,0,29.6499996,0,0,0,47
944,0.944092,0,29.6499996,0,0,0,47
945,0.945091,0,29.6499996,0,0,0,47
946,0.946092,0,29.6499996,0,0,0,47
947,0.947090,0,29.6499996,0,0,0,47
948,0.948091,0,29.6499996,0,0,0,47
949,0.949092,0,29.6499996,0,0,0,47
950,0.950093,0,29.6499996,0,0,0,47
951,0.951091,0,29.6499996,0,0,0,47
952,0.952092,0,29.6499996,0,0,0,47
953,0.953090,0,29.6499996,0,0,0,47
954,0.954104,0,29.6499996,0,0,0,47
955,0.955093,0,29.6499996,0,0,0,47
956,0.956086,0,29.6499996,0,0,0,47
957,0.957105,0,29.6499996,0,0,0,47
958,0.958085,0,29.6499996,0,0,0,47
959,0.959090,0,29.6499996,0,0,0,47
960,0.960088,0,29.6499996,0,0,0,47
961,0.961089,0,29.6499996,0,0,0,47
962,0.962087,0,29.6499996,0,0,0,47
963,0.963089,0,29.6499996,0,0,0,47
964,0.964087,0,29.6499996,0,0,0,47
965,0.965088,0,29.6499996,0,0,0,47
966,0.966124,0,29.6499996,0,0,0,47
967,0.967085,0,29.6499996,0,0,0,47
968,0.968092,0,29.6499996,0,0,0,47
969,0.969088,0,29.6499996,0,0,0,47
970,0.970086,0,29.6499996,0,0,0,47
971,0.971088,0,29.6499996,0,0,0,47
972,0.972086,0,29.6499996,0,0,0,47
973,0.973087,0,29.6499996,0,0,0,47
974,0.974085,0,29.6499996,0,0,0,47
975,0.975087,0,29.6499996,0,0,0,47
976,0.976085,0,29.6499996,0,0,0,47
977,0.977217,0,29.6499996,0,0,0,47
978,0.978089,0,29.6499996,0,0,0,47
979,0.979085,0,29.6499996,0,0,0,47
980,0.980092,0,29.6499996,0,0,0,47
981,0.981093,0,29.6499996,0,0,0,47
982,0.982091,0,29.6499996,0,0,0,47
983,0.983093,0,29.6499996,0,0,0,47
984,0.984092,0,29.6499996,0,0,0,47
985,0.985085,0,29.6499996,0,0,0,47
986,0.986092,0,29.6499996,0,0,0,47
987,0.987085,0,29.6499996,0,0,0,47
988,0.988163,0,29.6499996,0,0,0,47
989,0.989092,0,29.6499996,0,0,0,47
990,0.990085,0,29.6499996,0,0,0,47
991,0.991093,0,29.6499996,0,0,0,47
992,0.992086,0,29.6499996,0,0,0,47
993,0.993093,0,29.6499996,0,0,0,47
994,0.994086,0,29.6499996,0,0,0,47
995,0.995085,0,29.6499996,0,0,0,47
996,0.996087,0,29.6499996,0,0,0,47
997,0.997085,0,29.6499996,0,0,0,47
998,0.998087,0,29.6499996,0,0,0,47
999,0.999089,0,29.6499996,0,0,0,47
1000,1.000091,0,29.6499996,0,0,0,47
1001,1.001089,0,29.6499996,0,0,0,47
1002,1.002116,0,29.6499996,0,0,0,47
1003,1.003129,0,29.6499996,0,0,0,47
1004,1.004257,0,29.6499996,0,0,0,47
1005,1.005093,0,29.6499996,0,0,0,47
1006,1.006086,0,29.6499996,0,0,0,47
1007,1.007085,0,29.6499996,0,0,0,47
1008,1.008087,0,29.6499996,0,0,0,47
1009,1.009089,0,29.6499996,0,0,0,47
1010,1.010091,0,29.6499996,0,0,0,47
1011,1.011089,0,29.6499996,0,0,0,47
1012,1.012090,0,29.6499996,0,0,0,47
1013,1.013087,0,29.6499996,0,0,0,47
1014,1.014103,0,29.6499996,0,0,0,47
1015,1.015087,0,29.6499996,0,0,0,47
1016,1.016085,0,29.6499996,0,0,0,47
1017,1.017086,0,29.6499996,0,0,0,47
1018,1.018093,0,29.6499996,0,0,0,47
1019,1.019089,0,29.6499996,0,0,0,47
1020,1.020087,0,29.6499996,0,0,0,47
1021,1.021088,0,29.6499996,0,0,0,47
1022,1.022086,0,29.6499996,0,0,0,47
1023,1.023088,0,29.6499996,0,0,0,47
1024,1.024086,0,29.6499996,0,0,0,47
1025,1.025100,0,29.6499996,0,0,0,47
1026,1.026089,0,29.6499996,0,0,0,47
1027,1.027091,0,29.6499996,0,0,0,47
1028,1.028089,0,29.6499996,0,0,0,47
1029,1.029093,0,29.6499996,0,0,0,47
1030,1.030091,0,29.6499996,0,0,0,47
1031,1.031093,0,29.6499996,0,0,0,47
1032,1.032091,0,29.6499996,0,0,0,47
1033,1.033092,0,29.6499996,0,0,0,47
1034,1.034090,0,29.6499996,0,0,0,47
1035,1.035091,0,29.6499996,0,0,0,47
1036,1.036159,0,29.6499996,0,0,0,47
1037,1.037093,0,29.6499996,0,0,0,47
1038,1.038085,0,29.6499996,0,0,0,47
1039,1.039089,0,29.6499996,0,0,0,47
1040,1.040087,0,29.6499996,0,0,0,47
1041,1.041089,0,29.6499996,0,0,0,47
1042,1.042087,0,29.6499996,0,0,0,47
1043,1.043088,0,29.6499996,0,0,0,47
1044,1.044086,0,29.6499996,0,0,0,47
1045,1.045088,0,29.6499996,0,0,0,47
1046,1.046086,0,29.6499996,0,0,0,47
1047,1.047088,0,29.6499996,0,0,0,47
1048,1.048086,0,29.6499996,0,0,0,47
1049,1.049102,0,29.6499996,0,0,0,47
1050,1.050103,0,29.6499996,0,0,0,47
1051,1.051092,0,29.6499996,0,0,0,47
1052,1.052086,0,29.6499996,0,0,0,47
1053,1.053093,0,29.6499996,0,0,0,47
1054,1.054086,0,29.6499996,0,0,0,47
1055,1.055085,0,29.6499996,0,0,0,47
1056,1.056087,0,29.6499996,0,0,0,47
1057,1.057085,0,29.6499996,0,0,0,47
1058,1.058087,0,29.6499996,0,0,0,47
1059,1.059089,0,29.6499996,0,0,0,47
1060,1.060091,0,29.6499996,0,0,0,47
1061,1.061114,0,29.6499996,0,0,0,47
1062,1.062085,0,29.6499996,0,0,0,47
1063,1.063088,0,29.6499996,0,0,0,47
1064,1.064086,0,29.6499996,0,0,0,47
1065,1.065125,0,29.6499996,0,0,0,47
1066,1.066088,0,29.6499996,0,0,0,47
1067,1.067090,0,29.6499996,0,0,0,47
1068,1.068088,0,29.6499996,0,0,0,47
1069,1.069093,0,29.6499996,0,0,0,47
1070,1.070092,0,29.6499996,0,0,0,47
1071,1.071109,0,29.6499996,0,0,0,47
1072,1.072108,0,29.6499996,0,0,0,47
1073,1.073088,0,29.6499996,0,0,0,47
1074,1.074091,0,29.6499996,0,0,0,47
1075,1.075089,0,29.6499996,0,0,0,47
1076,1.076091,0,29.6499996,0,0,0,47
1077,1.077090,0,29.6499996,0,0,0,47
1078,1.078090,0,29.6499996,0,0,0,47
1079,1.079091,0,29.6499996,0,0,0,47
1080,1.080092,0,29.6499996,0,0,0,47
1081,1.081090,0,29.6499996,0,0,0,47
1082,1.082092,0,29.6499996,0,0,0,47
1083,1.083090,0,29.6499996,0,0,0,47
1084,1.084105,0,29.6499996,0,0,0,47
1085,1.085085,0,29.6499996,0,0,0,47
1086,1.086087,0,29.6499996,0,0,0,47
1087,1.087085,0,29.6499996,0,0,0,47
1088,1.088086,0,29.6499996,0,0,0,47
1089,1.089087,0,29.6499996,0,0,0,47
1090,1.090089,0,29.6499996,0,0,0,47
1091,1.091087,0,29.6499996,0,0,0,47
1092,1.092088,0,29.6499996,0,0,0,47
1093,1.093086,0,29.6499996,0,0,0,47
1094,1.094144,0,29.6499996,0,0,0,47
1095,1.095089,0,29.6499996,0,0,0,47
1096,1.096090,0,29.6499996,0,0,0,47
1097,1.097091,0.00901213568,29.6499996,0.00901213568,0,0,47
1098,1.098089,0,29.6499996,0,0,0,47
1099,1.099093,0,29.6499996,0,0,0,47
1100,1.100091,0,29.6499996,0,0,0,47
1101,1.101093,0,29.6499996,0,0,0,47
1102,1.102091,-0.00901213568,29.6499996,-0.00901213568,0,0,47
1103,1.103092,0,29.6499996,0,0,0,47
1104,1.104090,0,29.6499996,0,0,0,47
1105,1.105105,0,29.6499996,0,0,0,47
1106,1.106101,0,29.6499996,0,0,0,47
1107,1.107090,0,29.6499996,0,0,0,47
1108,1.108091,0,29.6499996,0,0,0,47
1109,1.109092,0,29.6499996,0,0,0,47
1110,1.110093,0,29.6499996,0,0,0,47
1111,1.111092,0,29.6499996,0,0,0,47
1112,1.112093,0,29.6499996,0,0,0,47
1113,1.113091,0,29.6499996,0,0,0,47
1114,1.114093,0,29.6499996,0,0,0,47
1115,1.115092,0,29.6499996,0,0,0,47
1116,1.116108,0,29.6499996,0,0,0,47
1117,1.117088,0,29.6499996,0,0,0,47
1118,1.118091,0,29.6499996,0,0,0,47
1119,1.119093,0,29.6499996,0,0,0,47
1120,1.120085,0,29.6499996,0,0,0,47
1121,1.121093,0,29.6499996,0,0,0,47
1122,1.122086,0,29.6499996,0,0,0,47
1123,1.123093,0,29.6499996,0,0,0,47
1124,1.124086,0,29.6499996,0,0,0,47
1125,1.125085,0,29.6499996,0,0,0,47
1126,1.126087,0,29.6499996,0,0,0,47
1127,1.127102,0,29.6499996,0,0,0,47
1128,1.128091,0,29.6499996,0,0,0,47
1129,1.129087,0,29.6499996,0,0,0,47
1130,1.130086,0,29.6499996,0,0,0,47
1131,1.131088,0,29.6499996,0,0,0,47
1132,1.132087,0,29.6499996,0,0,0,47
1133,1.133088,0,29.6499996,0,0,0,47
1134,1.134087,0,29.6499996,0,0,0,47
1135,1.135089,0,29.6499996,0,0,0,47
1136,1.136088,0,29.6499996,0,0,0,47
1137,1.137089,0,29.6499996,0,0,0,47
1138,1.138101,0,29.6499996,0,0,0,47
1139,1.139093,0,29.6499996,0,0,0,47
1140,1.140087,0,29.6499996,0,0,0,47
1141,1.141085,0,29.6499996,0,0,0,47
1142,1.142087,0,29.6499996,0,0,0,47
1143,1.143085,0,29.6499996,0,0,0,47
1144,1.144086,0,29.6499996,0,0,0,47
1145,1.145092,0,29.6499996,0,0,0,47
1146,1.146085,0,29.6499996,0,0,0,47
1147,1.147092,0,29.6499996,0,0,0,47
1148,1.148100,0,29.6499996,0,0,0,47
1149,1.149092,0,29.6499996,0,0,0,47
1150,1.150085,0,29.6499996,0,0,0,47
1151,1.151092,0,29.6499996,0,0,0,47
1152,1.152093,0,29.6499996,0,0,0,47
1153,1.153091,0,29.6499996,0,0,0,47
1154,1.154092,0,29.6499996,0,0,0,47
1155,1.155091,0,29.6499996,0,0,0,47
1156,1.156092,0,29.6499996,0,0,0,47
1157,1.157107,0,29.6499996,0,0,0,47
1158,1.158166,0,29.6499996,0,0,0,47
1159,1.159093,0,29.6499996,0,0,0,47
1160,1.160085,0,29.6499996,0,0,0,47
1161,1.161087,0,29.6499996,0,0,0,47
1162,1.162093,0,29.6499996,0,0,0,47
1163,1.163086,0,29.6499996,0,0,0,47
1164,1.164093,0,29.6499996,0,0,0,47
1165,1.165085,0,29.6499996,0,0,0,47
1166,1.166092,0,29.6499996,0,0,0,47
1167,1.167085,0,29.6499996,0,0,0,47
1168,1.168092,0,29.6499996,0,0,0,47
1169,1.169100,0,29.6499996,0,0,0,47
1170,1.170089,0,29.6499996,0,0,0,47
